"date","state","cases","ma"
2020-03-05,"New Hampshire",2,2.42857142857143
2020-03-06,"New Hampshire",2,2.85714285714286
2020-03-07,"New Hampshire",4,3.28571428571429
2020-03-08,"New Hampshire",4,3.71428571428571
2020-03-09,"New Hampshire",4,4.28571428571429
2020-03-10,"New Hampshire",5,5
2020-03-11,"New Hampshire",5,5.42857142857143
2020-03-12,"New Hampshire",6,6.71428571428571
2020-03-13,"New Hampshire",7,8.57142857142857
2020-03-14,"New Hampshire",7,11.5714285714286
2020-03-15,"New Hampshire",13,16.4285714285714
2020-03-16,"New Hampshire",17,21.8571428571429
2020-03-17,"New Hampshire",26,28.7142857142857
2020-03-18,"New Hampshire",39,37
2020-03-19,"New Hampshire",44,46.2857142857143
2020-03-20,"New Hampshire",55,58.2857142857143
2020-03-21,"New Hampshire",65,70
2020-03-22,"New Hampshire",78,84
2020-03-23,"New Hampshire",101,100.285714285714
2020-03-24,"New Hampshire",108,119.142857142857
2020-03-25,"New Hampshire",137,140.428571428571
2020-03-26,"New Hampshire",158,166.142857142857
2020-03-27,"New Hampshire",187,196.571428571429
2020-03-28,"New Hampshire",214,233.571428571429
2020-03-29,"New Hampshire",258,273.285714285714
2020-03-30,"New Hampshire",314,319.142857142857
2020-03-31,"New Hampshire",367,369.571428571429
2020-04-01,"New Hampshire",415,427.714285714286
2020-04-02,"New Hampshire",479,486.428571428571
2020-04-03,"New Hampshire",540,543.714285714286
2020-04-04,"New Hampshire",621,598
2020-04-05,"New Hampshire",669,651.285714285714
2020-04-06,"New Hampshire",715,699.857142857143
2020-04-07,"New Hampshire",747,749.142857142857
2020-04-08,"New Hampshire",788,793.142857142857
2020-04-09,"New Hampshire",819,838.285714285714
2020-04-10,"New Hampshire",885,881.857142857143
2020-04-11,"New Hampshire",929,931
2020-04-12,"New Hampshire",985,981.142857142857
2020-04-13,"New Hampshire",1020,1037.14285714286
2020-04-14,"New Hampshire",1091,1094.57142857143
2020-04-15,"New Hampshire",1139,1153.57142857143
2020-04-16,"New Hampshire",1211,1211.71428571429
2020-04-17,"New Hampshire",1287,1272.71428571429
2020-04-18,"New Hampshire",1342,1329.85714285714
2020-04-19,"New Hampshire",1392,1394
2020-04-20,"New Hampshire",1447,1459.57142857143
2020-04-21,"New Hampshire",1491,1521.42857142857
2020-04-22,"New Hampshire",1588,1585.85714285714
2020-04-23,"New Hampshire",1670,1653.28571428571
2020-04-24,"New Hampshire",1720,1723.42857142857
2020-04-25,"New Hampshire",1793,1797.57142857143
2020-04-26,"New Hampshire",1864,1864.14285714286
2020-04-27,"New Hampshire",1938,1932.14285714286
2020-04-28,"New Hampshire",2010,2016.42857142857
2020-04-29,"New Hampshire",2054,2107.28571428571
2020-04-30,"New Hampshire",2146,2200.71428571429
2020-05-01,"New Hampshire",2310,2293.57142857143
2020-05-02,"New Hampshire",2429,2383
2020-05-03,"New Hampshire",2518,2481.14285714286
2020-05-04,"New Hampshire",2588,2580.71428571429
2020-05-05,"New Hampshire",2636,2671.71428571429
2020-05-06,"New Hampshire",2741,2754.85714285714
2020-05-07,"New Hampshire",2843,2833.85714285714
2020-05-08,"New Hampshire",2947,2915.57142857143
2020-05-09,"New Hampshire",3011,3001.71428571429
2020-05-10,"New Hampshire",3071,3081.42857142857
2020-05-11,"New Hampshire",3160,3158.42857142857
2020-05-12,"New Hampshire",3239,3232.28571428571
2020-05-13,"New Hampshire",3299,3310.14285714286
2020-05-14,"New Hampshire",3382,3385.14285714286
2020-05-15,"New Hampshire",3464,3455.42857142857
2020-05-16,"New Hampshire",3556,3524.28571428571
2020-05-17,"New Hampshire",3596,3605.57142857143
2020-05-18,"New Hampshire",3652,3684.57142857143
2020-05-19,"New Hampshire",3721,3763.14285714286
2020-05-20,"New Hampshire",3868,3839.28571428571
2020-05-21,"New Hampshire",3935,3918.28571428571
2020-05-22,"New Hampshire",4014,3996.14285714286
2020-05-23,"New Hampshire",4089,4069
2020-05-24,"New Hampshire",4149,4128.71428571429
2020-05-25,"New Hampshire",4197,4193.57142857143
2020-05-26,"New Hampshire",4231,4261.85714285714
2020-05-27,"New Hampshire",4286,4327
2020-05-28,"New Hampshire",4389,4398.71428571429
2020-05-29,"New Hampshire",4492,4468.42857142857
2020-05-30,"New Hampshire",4545,4542.42857142857
2020-05-31,"New Hampshire",4651,4615.14285714286
2020-06-01,"New Hampshire",4685,4684.71428571429
2020-06-02,"New Hampshire",4749,4750.57142857143
2020-06-03,"New Hampshire",4795,4818.28571428571
2020-06-04,"New Hampshire",4876,4874.28571428571
2020-06-05,"New Hampshire",4953,4930.57142857143
2020-06-06,"New Hampshire",5019,4985.28571428571
2020-06-07,"New Hampshire",5043,5040
2020-06-08,"New Hampshire",5079,5087.57142857143
2020-06-09,"New Hampshire",5132,5130.14285714286
2020-06-10,"New Hampshire",5178,5170.14285714286
2020-06-11,"New Hampshire",5209,5209.42857142857
2020-06-12,"New Hampshire",5251,5247.42857142857
2020-06-13,"New Hampshire",5299,5280.57142857143
2020-06-14,"New Hampshire",5318,5317.42857142857
2020-06-15,"New Hampshire",5345,5351.85714285714
2020-06-16,"New Hampshire",5364,5385.42857142857
2020-06-17,"New Hampshire",5436,5416.71428571429
2020-06-18,"New Hampshire",5450,5449
2020-06-19,"New Hampshire",5486,5479.42857142857
2020-06-20,"New Hampshire",5518,5509
2020-06-21,"New Hampshire",5544,5532.14285714286
2020-06-22,"New Hampshire",5558,5559
2020-06-23,"New Hampshire",5571,5585.42857142857
2020-06-24,"New Hampshire",5598,5613.85714285714
2020-06-25,"New Hampshire",5638,5642.85714285714
2020-06-26,"New Hampshire",5671,5671.71428571429
2020-06-27,"New Hampshire",5717,5701.85714285714
2020-06-28,"New Hampshire",5747,5731
2020-06-29,"New Hampshire",5760,5757.28571428571
2020-06-30,"New Hampshire",5782,5783.85714285714
2020-07-01,"New Hampshire",5802,5805.85714285714
2020-07-02,"New Hampshire",5822,5827.28571428571
2020-07-03,"New Hampshire",5857,5849.28571428571
2020-07-04,"New Hampshire",5871,5870.71428571429
2020-07-05,"New Hampshire",5897,5892.14285714286
2020-07-06,"New Hampshire",5914,5913.71428571429
2020-07-07,"New Hampshire",5932,5932.85714285714
2020-07-08,"New Hampshire",5952,5954.71428571429
2020-07-09,"New Hampshire",5973,5977.14285714286
2020-07-10,"New Hampshire",5991,5999.14285714286
2020-07-11,"New Hampshire",6024,6021.85714285714
2020-07-12,"New Hampshire",6054,6044.85714285714
2020-07-13,"New Hampshire",6068,6068.57142857143
2020-07-14,"New Hampshire",6091,6093.42857142857
2020-07-15,"New Hampshire",6113,6116.85714285714
2020-07-16,"New Hampshire",6139,6138.14285714286
2020-07-17,"New Hampshire",6165,6164
2020-07-18,"New Hampshire",6188,6188.42857142857
2020-07-19,"New Hampshire",6203,6214.42857142857
2020-07-20,"New Hampshire",6249,6240
2020-07-21,"New Hampshire",6262,6270
2020-07-22,"New Hampshire",6295,6302.42857142857
2020-07-23,"New Hampshire",6318,6335.71428571429
2020-07-24,"New Hampshire",6375,6363.14285714286
2020-07-25,"New Hampshire",6415,6397.14285714286
2020-07-26,"New Hampshire",6436,6428.28571428571
2020-07-27,"New Hampshire",6441,6460.57142857143
2020-07-28,"New Hampshire",6500,6490.28571428571
2020-07-29,"New Hampshire",6513,6518.57142857143
2020-07-30,"New Hampshire",6544,6546.85714285714
2020-07-31,"New Hampshire",6583,6578.14285714286
2020-08-01,"New Hampshire",6613,6605.71428571429
2020-08-02,"New Hampshire",6634,6635.14285714286
2020-08-03,"New Hampshire",6660,6663.42857142857
2020-08-04,"New Hampshire",6693,6691.42857142857
2020-08-05,"New Hampshire",6719,6720.71428571429
2020-08-06,"New Hampshire",6742,6748.85714285714
2020-08-07,"New Hampshire",6779,6774.57142857143
2020-08-08,"New Hampshire",6818,6798.57142857143
2020-08-09,"New Hampshire",6831,6822.57142857143
2020-08-10,"New Hampshire",6840,6848.14285714286
2020-08-11,"New Hampshire",6861,6874.57142857143
2020-08-12,"New Hampshire",6887,6897.71428571429
2020-08-13,"New Hampshire",6921,6920.14285714286
2020-08-14,"New Hampshire",6964,6943.57142857143
2020-08-15,"New Hampshire",6980,6965.85714285714
2020-08-16,"New Hampshire",6988,6987.14285714286
2020-08-17,"New Hampshire",7004,7005.57142857143
2020-08-18,"New Hampshire",7017,7020.85714285714
2020-08-19,"New Hampshire",7036,7036.85714285714
2020-08-20,"New Hampshire",7050,7053.85714285714
2020-08-21,"New Hampshire",7071,7072.42857142857
2020-08-22,"New Hampshire",7092,7091.42857142857
2020-08-23,"New Hampshire",7107,7109
2020-08-24,"New Hampshire",7134,7129.57142857143
2020-08-25,"New Hampshire",7150,7150.28571428571
2020-08-26,"New Hampshire",7159,7172.28571428571
2020-08-27,"New Hampshire",7194,7193.28571428571
2020-08-28,"New Hampshire",7216,7213.42857142857
2020-08-29,"New Hampshire",7246,7234.42857142857
2020-08-30,"New Hampshire",7254,7255.85714285714
2020-08-31,"New Hampshire",7275,7277.71428571429
2020-09-01,"New Hampshire",7297,7299.42857142857
2020-09-02,"New Hampshire",7309,7324.85714285714
2020-09-03,"New Hampshire",7347,7352.42857142857
2020-09-04,"New Hampshire",7368,7381.14285714286
2020-09-05,"New Hampshire",7424,7409.28571428571
2020-09-06,"New Hampshire",7447,7439
2020-09-07,"New Hampshire",7476,7471.28571428571
2020-09-08,"New Hampshire",7494,7507.28571428571
2020-09-09,"New Hampshire",7517,7539.85714285714
2020-09-10,"New Hampshire",7573,7575.42857142857
2020-09-11,"New Hampshire",7620,7609.42857142857
2020-09-12,"New Hampshire",7652,7645.71428571429
2020-09-13,"New Hampshire",7696,7683.28571428571
2020-09-14,"New Hampshire",7714,7717.71428571429
2020-09-15,"New Hampshire",7748,7752.14285714286
2020-09-16,"New Hampshire",7780,7790.42857142857
2020-09-17,"New Hampshire",7814,7826.28571428571
2020-09-18,"New Hampshire",7861,7860.28571428571
2020-09-19,"New Hampshire",7920,7894.85714285714
2020-09-20,"New Hampshire",7947,7927.28571428571
2020-09-21,"New Hampshire",7952,7960.14285714286
2020-09-22,"New Hampshire",7990,7992.14285714286
2020-09-23,"New Hampshire",8007,8020.85714285714
2020-09-24,"New Hampshire",8044,8053
2020-09-25,"New Hampshire",8085,8089.57142857143
2020-09-26,"New Hampshire",8121,8124.28571428571
2020-09-27,"New Hampshire",8172,8161.28571428571
2020-09-28,"New Hampshire",8208,8200.28571428571
2020-09-29,"New Hampshire",8233,8264.42857142857
2020-09-30,"New Hampshire",8266,8332.42857142857
2020-10-01,"New Hampshire",8317,8400
2020-10-02,"New Hampshire",8534,8467.42857142857
2020-10-03,"New Hampshire",8597,8538.57142857143
2020-10-04,"New Hampshire",8645,8614.85714285714
2020-10-05,"New Hampshire",8680,8695
2020-10-06,"New Hampshire",8731,8757.28571428571
2020-10-07,"New Hampshire",8800,8828
2020-10-08,"New Hampshire",8878,8899.14285714286
2020-10-09,"New Hampshire",8970,8974.57142857143
2020-10-10,"New Hampshire",9092,NA
2020-10-11,"New Hampshire",9143,NA
2020-10-12,"New Hampshire",9208,NA
2020-02-26,"New Jersey",0,NA
2020-02-27,"New Jersey",0,NA
2020-02-28,"New Jersey",0,NA
2020-02-29,"New Jersey",0,0
2020-03-01,"New Jersey",0,0.142857142857143
2020-03-02,"New Jersey",0,0.428571428571429
2020-03-03,"New Jersey",0,1
2020-03-04,"New Jersey",1,1.57142857142857
2020-03-05,"New Jersey",2,2.42857142857143
2020-03-06,"New Jersey",4,4
2020-03-07,"New Jersey",4,6.14285714285714
2020-03-08,"New Jersey",6,9.28571428571429
2020-03-09,"New Jersey",11,13.1428571428571
2020-03-10,"New Jersey",15,19.7142857142857
2020-03-11,"New Jersey",23,29.8571428571429
2020-03-12,"New Jersey",29,43
2020-03-13,"New Jersey",50,66.5714285714286
2020-03-14,"New Jersey",75,102.714285714286
2020-03-15,"New Jersey",98,160.428571428571
2020-03-16,"New Jersey",176,261.285714285714
2020-03-17,"New Jersey",268,382.142857142857
2020-03-18,"New Jersey",427,562.285714285714
2020-03-19,"New Jersey",735,821.714285714286
2020-03-20,"New Jersey",896,1202.85714285714
2020-03-21,"New Jersey",1336,1689.57142857143
2020-03-22,"New Jersey",1914,2257.42857142857
2020-03-23,"New Jersey",2844,3134.71428571429
2020-03-24,"New Jersey",3675,4267.42857142857
2020-03-25,"New Jersey",4402,5665.71428571429
2020-03-26,"New Jersey",6876,7304.57142857143
2020-03-27,"New Jersey",8825,9274.85714285714
2020-03-28,"New Jersey",11124,11420.7142857143
2020-03-29,"New Jersey",13386,13971.1428571429
2020-03-30,"New Jersey",16636,16644.5714285714
2020-03-31,"New Jersey",18696,19654.5714285714
2020-04-01,"New Jersey",22255,22940.2857142857
2020-04-02,"New Jersey",25590,26385.8571428571
2020-04-03,"New Jersey",29895,29879.2857142857
2020-04-04,"New Jersey",34124,33553.5714285714
2020-04-05,"New Jersey",37505,37151
2020-04-06,"New Jersey",41090,40784.8571428571
2020-04-07,"New Jersey",44416,44312.4285714286
2020-04-08,"New Jersey",47437,47744.8571428571
2020-04-09,"New Jersey",51027,51222.7142857143
2020-04-10,"New Jersey",54588,54579
2020-04-11,"New Jersey",58151,58065.8571428571
2020-04-12,"New Jersey",61850,61436.2857142857
2020-04-13,"New Jersey",64584,64906.2857142857
2020-04-14,"New Jersey",68824,68317.5714285714
2020-04-15,"New Jersey",71030,71641.7142857143
2020-04-16,"New Jersey",75317,74991.8571428571
2020-04-17,"New Jersey",78467,78452.1428571429
2020-04-18,"New Jersey",81420,81818.2857142857
2020-04-19,"New Jersey",85301,85366.1428571429
2020-04-20,"New Jersey",88806,88890.7142857143
2020-04-21,"New Jersey",92387,92280.5714285714
2020-04-22,"New Jersey",95865,95723.8571428571
2020-04-23,"New Jersey",99989,99114.8571428571
2020-04-24,"New Jersey",102196,102312.285714286
2020-04-25,"New Jersey",105523,105379.285714286
2020-04-26,"New Jersey",109038,108293.428571429
2020-04-27,"New Jersey",111188,110959.571428571
2020-04-28,"New Jersey",113856,113673
2020-04-29,"New Jersey",116264,116272.142857143
2020-04-30,"New Jersey",118652,118801.571428571
2020-05-01,"New Jersey",121190,121241.714285714
2020-05-02,"New Jersey",123717,123632.714285714
2020-05-03,"New Jersey",126744,125865
2020-05-04,"New Jersey",128269,128005.428571429
2020-05-05,"New Jersey",130593,130043.142857143
2020-05-06,"New Jersey",131890,131952.857142857
2020-05-07,"New Jersey",133635,133636.857142857
2020-05-08,"New Jersey",135454,135304.857142857
2020-05-09,"New Jersey",137085,136754.857142857
2020-05-10,"New Jersey",138532,138136.285714286
2020-05-11,"New Jersey",139945,139431.857142857
2020-05-12,"New Jersey",140743,140639.142857143
2020-05-13,"New Jersey",141560,141782.571428571
2020-05-14,"New Jersey",142704,142897.142857143
2020-05-15,"New Jersey",143905,144053.428571429
2020-05-16,"New Jersey",145089,145234.857142857
2020-05-17,"New Jersey",146334,146497.571428571
2020-05-18,"New Jersey",148039,147750.142857143
2020-05-19,"New Jersey",149013,149009.285714286
2020-05-20,"New Jersey",150399,150154.285714286
2020-05-21,"New Jersey",151472,151271.428571429
2020-05-22,"New Jersey",152719,152279
2020-05-23,"New Jersey",153104,153243.428571429
2020-05-24,"New Jersey",154154,154133.285714286
2020-05-25,"New Jersey",155092,155039.428571429
2020-05-26,"New Jersey",155764,155914.428571429
2020-05-27,"New Jersey",156628,156843.571428571
2020-05-28,"New Jersey",157815,157742.285714286
2020-05-29,"New Jersey",158844,158574.571428571
2020-05-30,"New Jersey",159608,159400.428571429
2020-05-31,"New Jersey",160445,160177.571428571
2020-06-01,"New Jersey",160918,160851.142857143
2020-06-02,"New Jersey",161545,161492.857142857
2020-06-03,"New Jersey",162068,162105
2020-06-04,"New Jersey",162530,162636.285714286
2020-06-05,"New Jersey",163336,163147.571428571
2020-06-06,"New Jersey",163893,163612
2020-06-07,"New Jersey",164164,164080.285714286
2020-06-08,"New Jersey",164497,164549.714285714
2020-06-09,"New Jersey",164796,164953.714285714
2020-06-10,"New Jersey",165346,165341.142857143
2020-06-11,"New Jersey",165816,165729.285714286
2020-06-12,"New Jersey",166164,166101.571428571
2020-06-13,"New Jersey",166605,166477.285714286
2020-06-14,"New Jersey",166881,166814
2020-06-15,"New Jersey",167103,167141.285714286
2020-06-16,"New Jersey",167426,167474.428571429
2020-06-17,"New Jersey",167703,167792.857142857
2020-06-18,"New Jersey",168107,168115.857142857
2020-06-19,"New Jersey",168496,168446.142857143
2020-06-20,"New Jersey",168834,168775.857142857
2020-06-21,"New Jersey",169142,169088.571428571
2020-06-22,"New Jersey",169415,169651.857142857
2020-06-23,"New Jersey",169734,170215
2020-06-24,"New Jersey",169892,170771.142857143
2020-06-25,"New Jersey",172050,171327.428571429
2020-06-26,"New Jersey",172438,171857.571428571
2020-06-27,"New Jersey",172727,172398.571428571
2020-06-28,"New Jersey",173036,172954.285714286
2020-06-29,"New Jersey",173126,173263.142857143
2020-06-30,"New Jersey",173521,173571.714285714
2020-07-01,"New Jersey",173782,173880.571428571
2020-07-02,"New Jersey",174212,174198
2020-07-03,"New Jersey",174598,174532.428571429
2020-07-04,"New Jersey",174889,174848.571428571
2020-07-05,"New Jersey",175258,175163.428571429
2020-07-06,"New Jersey",175467,175449.857142857
2020-07-07,"New Jersey",175734,175732.285714286
2020-07-08,"New Jersey",175986,176020.428571429
2020-07-09,"New Jersey",176217,176304.285714286
2020-07-10,"New Jersey",176575,176590.285714286
2020-07-11,"New Jersey",176906,176894.285714286
2020-07-12,"New Jersey",177245,177218
2020-07-13,"New Jersey",177469,177540.571428571
2020-07-14,"New Jersey",177862,177819.142857143
2020-07-15,"New Jersey",178252,178088
2020-07-16,"New Jersey",178475,178304
2020-07-17,"New Jersey",178525,178513.714285714
2020-07-18,"New Jersey",178788,178709.142857143
2020-07-19,"New Jersey",178757,178896.714285714
2020-07-20,"New Jersey",178937,179087
2020-07-21,"New Jersey",179230,179335.571428571
2020-07-22,"New Jersey",179565,179619.857142857
2020-07-23,"New Jersey",179807,179980.714285714
2020-07-24,"New Jersey",180265,180380
2020-07-25,"New Jersey",180778,180806.428571429
2020-07-26,"New Jersey",181283,181245.857142857
2020-07-27,"New Jersey",181732,181679.857142857
2020-07-28,"New Jersey",182215,182147
2020-07-29,"New Jersey",182641,182593.571428571
2020-07-30,"New Jersey",182845,183013.857142857
2020-07-31,"New Jersey",183535,183407.714285714
2020-08-01,"New Jersey",183904,183783.428571429
2020-08-02,"New Jersey",184225,184146.142857143
2020-08-03,"New Jersey",184489,184533.142857143
2020-08-04,"New Jersey",184845,184873
2020-08-05,"New Jersey",185180,185212.714285714
2020-08-06,"New Jersey",185554,185555.714285714
2020-08-07,"New Jersey",185914,185897.857142857
2020-08-08,"New Jersey",186282,186252.571428571
2020-08-09,"New Jersey",186626,186623.571428571
2020-08-10,"New Jersey",186884,187034.857142857
2020-08-11,"New Jersey",187328,187476.142857143
2020-08-12,"New Jersey",187777,187904.571428571
2020-08-13,"New Jersey",188433,188285.714285714
2020-08-14,"New Jersey",189003,188674.571428571
2020-08-15,"New Jersey",189281,189047.285714286
2020-08-16,"New Jersey",189294,189401.428571429
2020-08-17,"New Jersey",189606,189676.142857143
2020-08-18,"New Jersey",189937,189910.857142857
2020-08-19,"New Jersey",190256,190181.428571429
2020-08-20,"New Jersey",190356,190471.285714286
2020-08-21,"New Jersey",190646,190748.714285714
2020-08-22,"New Jersey",191175,191022
2020-08-23,"New Jersey",191323,191283.428571429
2020-08-24,"New Jersey",191548,191574.428571429
2020-08-25,"New Jersey",191850,191875.142857143
2020-08-26,"New Jersey",192086,192150.142857143
2020-08-27,"New Jersey",192393,192445.571428571
2020-08-28,"New Jersey",192751,192758.714285714
2020-08-29,"New Jersey",193100,193075.857142857
2020-08-30,"New Jersey",193391,193403.285714286
2020-08-31,"New Jersey",193740,193740.857142857
2020-09-01,"New Jersey",194070,194091.428571429
2020-09-02,"New Jersey",194378,194438.571428571
2020-09-03,"New Jersey",194756,194788.571428571
2020-09-04,"New Jersey",195205,195136.142857143
2020-09-05,"New Jersey",195530,195476.142857143
2020-09-06,"New Jersey",195841,195819.142857143
2020-09-07,"New Jersey",196173,196168.714285714
2020-09-08,"New Jersey",196450,196521.857142857
2020-09-09,"New Jersey",196779,196892.714285714
2020-09-10,"New Jersey",197203,197261.571428571
2020-09-11,"New Jersey",197677,197630.714285714
2020-09-12,"New Jersey",198126,198022.571428571
2020-09-13,"New Jersey",198423,198423.142857143
2020-09-14,"New Jersey",198757,198844.428571429
2020-09-15,"New Jersey",199193,199267.571428571
2020-09-16,"New Jersey",199583,199692.428571429
2020-09-17,"New Jersey",200152,200139.571428571
2020-09-18,"New Jersey",200639,200595
2020-09-19,"New Jersey",201100,201049
2020-09-20,"New Jersey",201553,201505.571428571
